Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
92,Exit long,2024-03-01 10:25,Exit,2072.3,1,20669,52.76,0.26,53.38,0.26,-0.62,0.00,324.92,0.65
92,Entry long,2024-03-01 10:20,Long,2066.9,1,20669,52.76,0.26,53.38,0.26,-0.62,0.00,324.92,0.65
93,Exit long,2024-03-01 11:10,Exit,2082.7,1,20775,50.76,0.24,51.38,0.25,-2.62,-0.01,375.68,0.75
93,Entry long,2024-03-01 10:50,Long,2077.5,1,20775,50.76,0.24,51.38,0.25,-2.62,-0.01,375.68,0.75
94,Exit long,2024-03-01 13:50,Exit,2094.1,1,20960,-20.24,-0.10,11.38,0.05,-19.62,-0.09,355.44,0.71
94,Entry long,2024-03-01 13:20,Long,2096,1,20960,-20.24,-0.10,11.38,0.05,-19.62,-0.09,355.44,0.71
95,Exit long,2024-03-04 09:50,Exit,2108.9,1,21046,41.76,0.20,42.38,0.20,-1.62,-0.01,397.2,0.79
95,Entry long,2024-03-04 09:40,Long,2104.6,1,21046,41.76,0.20,42.38,0.20,-1.62,-0.01,397.2,0.79
96,Exit long,2024-03-04 10:45,Exit,2111.7,1,21072,43.76,0.21,44.38,0.21,-11.62,-0.06,440.96,0.88
96,Entry long,2024-03-04 10:05,Long,2107.2,1,21072,43.76,0.21,44.38,0.21,-11.62,-0.06,440.96,0.88
97,Exit long,2024-03-04 11:10,Exit,2119.6,1,21155,39.76,0.19,40.38,0.19,-3.62,-0.02,480.72,0.96
97,Entry long,2024-03-04 10:55,Long,2115.5,1,21155,39.76,0.19,40.38,0.19,-3.62,-0.02,480.72,0.96
98,Exit long,2024-03-04 11:20,Exit,2121.1,1,21237,-27.24,-0.13,0,0.00,-26.62,-0.13,453.48,0.91
98,Entry long,2024-03-04 11:20,Long,2123.7,1,21237,-27.24,-0.13,0,0.00,-26.62,-0.13,453.48,0.91
99,Exit long,2024-03-04 11:30,Exit,2124.7,1,21189,56.76,0.27,57.38,0.27,-0.62,0.00,510.24,1.02
99,Entry long,2024-03-04 11:25,Long,2118.9,1,21189,56.76,0.27,57.38,0.27,-0.62,0.00,510.24,1.02
100,Exit long,2024-03-05 14:15,Exit,2143.3,1,21398,33.76,0.16,34.38,0.16,-11.62,-0.05,544,1.09
100,Entry long,2024-03-05 13:55,Long,2139.8,1,21398,33.76,0.16,34.38,0.16,-11.62,-0.05,544,1.09
