Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Net PnL %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %
80,Exit long,2023-10-24 15:30,Exit,14859.75,1,29638,80.26,0.27,80.88,0.27,-16.12,-0.05,591.8,1.18
80,Entry long,2023-10-24 14:35,Long,14819,1,29638,80.26,0.27,80.88,0.27,-16.12,-0.05,591.8,1.18
81,Exit long,2023-10-27 09:40,Exit,14307.5,1,28650,-36.24,-0.13,32.38,0.11,-35.62,-0.12,555.56,1.11
81,Entry long,2023-10-27 09:35,Long,14325,1,28650,-36.24,-0.13,32.38,0.11,-35.62,-0.12,555.56,1.11
82,Exit long,2023-10-27 09:45,Exit,14321.5,1,28685,-43.24,-0.15,26.88,0.09,-42.62,-0.15,512.32,1.02
82,Entry long,2023-10-27 09:45,Long,14342.5,1,28685,-43.24,-0.15,26.88,0.09,-42.62,-0.15,512.32,1.02
83,Exit long,2023-10-30 09:45,Exit,14458.75,1,28853,63.26,0.22,63.88,0.22,-24.12,-0.08,575.58,1.15
83,Entry long,2023-10-30 09:40,Long,14426.5,1,28853,63.26,0.22,63.88,0.22,-24.12,-0.08,575.58,1.15
84,Exit long,2023-10-30 09:55,Exit,14444.25,1,28925.5,-38.24,-0.13,26.38,0.09,-37.62,-0.13,537.34,1.07
84,Entry long,2023-10-30 09:50,Long,14462.75,1,28925.5,-38.24,-0.13,26.38,0.09,-37.62,-0.13,537.34,1.07
85,Exit long,2023-10-30 10:00,Exit,14431.25,1,28901.5,-40.24,-0.14,15.88,0.05,-39.62,-0.14,497.1,0.99
85,Entry long,2023-10-30 10:00,Long,14450.75,1,28901.5,-40.24,-0.14,15.88,0.05,-39.62,-0.14,497.1,0.99
86,Exit long,2023-11-02 09:45,Exit,14919.25,1,29870.5,-33.24,-0.11,2.88,0.01,-32.62,-0.11,463.86,0.93
86,Entry long,2023-11-02 09:45,Long,14935.25,1,29870.5,-33.24,-0.11,2.88,0.01,-32.62,-0.11,463.86,0.93
87,Exit long,2023-11-02 10:05,Exit,14904.75,1,29845,-36.74,-0.12,18.88,0.06,-36.12,-0.12,427.12,0.85
87,Entry long,2023-11-02 09:50,Long,14922.5,1,29845,-36.74,-0.12,18.88,0.06,-36.12,-0.12,427.12,0.85
88,Exit long,2023-11-02 15:15,Exit,15008,1,29950,64.76,0.22,65.38,0.22,-23.62,-0.08,491.88,0.98
88,Entry long,2023-11-02 13:15,Long,14975,1,29950,64.76,0.22,65.38,0.22,-23.62,-0.08,491.88,0.98
89,Exit long,2023-11-03 09:40,Exit,15079.25,1,30085,72.26,0.24,72.88,0.24,-1.62,-0.01,564.14,1.13
89,Entry long,2023-11-03 09:40,Long,15042.5,1,30085,72.26,0.24,72.88,0.24,-1.62,-0.01,564.14,1.13
90,Exit long,2023-11-03 10:00,Exit,15160.5,1,30231.5,88.26,0.29,88.88,0.29,-28.62,-0.09,652.4,1.30
90,Entry long,2023-11-03 09:50,Long,15115.75,1,30231.5,88.26,0.29,88.88,0.29,-28.62,-0.09,652.4,1.30
91,Exit long,2023-11-03 10:15,Exit,15079.25,1,30210.5,-53.24,-0.18,16.88,0.06,-52.62,-0.17,599.16,1.20
91,Entry long,2023-11-03 10:05,Long,15105.25,1,30210.5,-53.24,-0.18,16.88,0.06,-52.62,-0.17,599.16,1.20
92,Exit long,2023-11-03 14:05,Exit,15175.25,1,30383,-33.74,-0.11,1.88,0.01,-33.12,-0.11,565.42,1.13
92,Entry long,2023-11-03 14:00,Long,15191.5,1,30383,-33.74,-0.11,1.88,0.01,-33.12,-0.11,565.42,1.13
93,Exit long,2023-11-06 10:10,Exit,15194,1,30421.5,-34.74,-0.11,34.88,0.11,-34.12,-0.11,530.68,1.06
93,Entry long,2023-11-06 09:55,Long,15210.75,1,30421.5,-34.74,-0.11,34.88,0.11,-34.12,-0.11,530.68,1.06
94,Exit long,2023-11-07 10:10,Exit,15279.75,1,30595,-36.74,-0.12,43.38,0.14,-36.12,-0.12,493.94,0.99
94,Entry long,2023-11-07 10:00,Long,15297.5,1,30595,-36.74,-0.12,43.38,0.14,-36.12,-0.12,493.94,0.99
95,Exit long,2023-11-07 10:50,Exit,15379.5,1,30676,81.76,0.27,82.38,0.27,-6.12,-0.02,575.7,1.15
95,Entry long,2023-11-07 10:30,Long,15338,1,30676,81.76,0.27,82.38,0.27,-6.12,-0.02,575.7,1.15
96,Exit long,2023-11-09 10:00,Exit,15407.5,1,30846,-32.24,-0.10,18.88,0.06,-31.62,-0.10,543.46,1.09
96,Entry long,2023-11-09 10:00,Long,15423,1,30846,-32.24,-0.10,18.88,0.06,-31.62,-0.10,543.46,1.09
97,Exit long,2023-11-09 10:05,Exit,15376.25,1,30788,-36.74,-0.12,7.88,0.03,-36.12,-0.12,506.72,1.01
97,Entry long,2023-11-09 10:05,Long,15394,1,30788,-36.74,-0.12,7.88,0.03,-36.12,-0.12,506.72,1.01
